mode,trades,winrate,total_pnl,profit_factor,score,max_dd,tpd,proj_month,cfg__symbol,cfg__market_symbol,cfg__days,cfg__poll_seconds,cfg__status_heartbeat_seconds,cfg__tf_signal,cfg__tf_confirm,cfg__tf_entry,cfg__tf_trend,cfg__live_chart_tf,cfg__mode,cfg__signal_engine,cfg__use_1h_trend_filter,cfg__feature_prob__ret_1_weight,cfg__feature_prob__ret_3_weight,cfg__feature_prob__ret_12_weight,cfg__feature_prob__range_pos_weight,cfg__feature_prob__vol_ratio_weight,cfg__feature_prob__realized_vol_weight,cfg__feature_prob__slope_weight,cfg__feature_prob__trend_weight,cfg__feature_prob__breakout_weight,cfg__feature_prob__long_threshold,cfg__feature_prob__short_threshold,cfg__feature_prob__persistence_bars,cfg__risk_engine__sl_vol_mult,cfg__risk_engine__tp_vol_mult,cfg__risk_engine__breakeven_R,cfg__risk_engine__trail_start_R,cfg__risk_engine__trail_vol_mult,cfg__risk_engine__risk_per_trade_pct,cfg__risk_engine__max_hold_minutes,cfg__risk_engine__cooldown_minutes,cfg__execution__fees_enabled,cfg__execution__fee_rate_roundtrip,cfg__execution__slippage_roundtrip_pct,cfg__execution__label_exits,cfg__legacy__ema_fast_trend,cfg__legacy__ema_slow_trend,cfg__legacy__ema_fast_signal,cfg__legacy__ema_slow_signal,cfg__legacy__donchian_window_signal,cfg__legacy__rsi_len_signal,cfg__legacy__rsi_long,cfg__legacy__rsi_short,cfg__legacy__atr_len_signal,cfg__legacy__atr_ma_window_signal,cfg__legacy__atr_min_mult,cfg__legacy__breakout_buffer_atr,cfg__legacy__sl_atr_mult,cfg__legacy__tp_atr_mult,cfg__legacy__breakeven_R,cfg__legacy__trail_start_R,cfg__legacy__trail_atr_mult
legacy_classic,1,0.0,-0.13887029133457074,0.0,-2520.6424605697493,0.0,1440.0,-5999.196585653456,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,3m,1h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.21316938974020339,568,327,True,0.001,0.0001,True,34,102,15,97,21,15,61.40766853449763,34.52860725440379,19,58,0.9297959461673729,0.9979061518188755,1.276809008331022,2.613531502723222,2.11371174885311,0.9728534067614822,0.6538322903852543
legacy_classic,2,0.0,-0.08637296225804403,0.0,-11.266589322615514,-0.04797614649164445,6.088794926004228,-7.888608815110998,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,5m,1m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1614599866593298,598,296,True,0.001,0.0001,True,74,235,59,113,57,25,70.21172258887725,43.62717943702003,29,145,0.8420409595502905,0.38551656695179026,3.4976805750298414,3.560753118868894,2.4533403615934173,3.773978972589135,1.8173934931917506
legacy_classic,3,0.0,-0.8206967608502609,0.0,-40.919775341910494,-0.5778335795089968,17.851239669421485,-146.50454573855896,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,5m,1h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.48014186894048494,709,7,True,0.001,0.0001,True,22,160,25,171,97,25,61.499503596021974,32.33195320962947,19,77,0.8555631982610565,0.9856557603733395,1.6444411721639272,3.3288105343113434,2.8080641946071765,1.6271830420167526,2.408636128033259
legacy_classic,3,0.0,-0.1615550075495781,0.0,-11.389509949045227,-0.11331690713546032,6.956521739130435,-11.238609220840216,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,5m,3m,1h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,486,236,True,0.001,0.0001,True,20,112,16,112,26,7,66.86055650339605,45.09633859479883,17,20,0.6,0.5941138755209503,1.72432944986411,3.1122374573563665,2.5135442665922794,0.8,1.1034414603009488
legacy_classic,2,0.0,-0.10499774004921261,0.0,-11.222823691961104,-0.06104606723490726,4.630225080385852,-7.292447540395473,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,5m,3m,1h,1h,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,566,247,True,0.001,0.0001,True,20,112,28,112,23,7,67.42788357633006,44.36949407322447,21,20,0.7388949218692329,0.6862910942129772,1.8924962765579334,3.141554632004061,2.9162486878955782,0.8,0.8748151680742215
legacy_classic,1,0.0,-0.3589401222230235,0.0,-3661.7045337263767,0.0,1440.0,-15506.213280034615,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,3m,15m,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.7717358201291888,179,110,True,0.001,0.0001,True,66,228,67,85,48,12,65.01009380518803,41.421219648583886,28,122,1.227105403942181,0.36119889061269184,1.788368842941721,5.3933494544821565,1.0892559039583267,0.9058234134479468,1.7269385099392993
feature_prob,1,0.0,-0.3318015099597805,0.0,-3520.240829141462,0.0,1440.0,-14333.825230262519,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,1m,1m,15m,1h,feature_prob,feature_prob,False,0.24225674806478562,0.1325763451127529,0.2971336643239037,0.20282812661632438,0.06345211573310962,0.1569450239337414,0.12477363185403179,0.2974229624644966,0.11038641807692037,0.6086574911623421,0.5434077844497915,3,1.974232756490675,4.00475688930033,2.224251107898928,1.8098468287863159,1.6150085887170336,0.4387939191209209,568,159,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,1,0.0,-0.15260853948284012,0.0,-2591.875277218526,0.0,1440.0,-6592.688905658693,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,3m,1m,15m,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.5965093125842817,369,284,True,0.001,0.0001,True,35,232,64,210,33,11,59.64948900536806,37.783993492832835,10,136,1.0670007266769783,0.577246973061321,3.2512385442849014,1.5893674269433817,1.0659499385817557,3.6301797013504418,1.5160000340364221
legacy_classic,4,0.0,-0.9184246045274553,0.0,-20.08813927715356,-0.7266612878547996,9.27536231884058,-63.89040727147515,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,4h,1h,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.5989432058721936,122,121,True,0.001,0.0001,True,28,106,18,237,131,15,63.53189286818008,46.91219279821094,15,138,0.7095210965352384,0.33595062281164095,2.5979485927566364,3.9927154772892535,2.2524018992674018,3.4071326189470357,0.8384621108522916
legacy_classic,2,0.0,-0.6912091995395802,0.0,-16.545760138517053,-0.40342040240906424,4.31784107946027,-44.76797214409275,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,3m,1h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.45863512469889833,160,263,True,0.001,0.0001,True,48,269,12,109,46,15,70.80251326798428,33.40557346443015,24,125,0.7173105769098129,0.4855797926300509,1.325573676133824,2.595961646403815,1.9087002491959486,4.063253200097279,2.433581846719095
legacy_classic,3,0.0,-0.9305639018001404,0.0,-22.760055460913662,-0.6568286078598004,9.113924050632912,-84.81088725267102,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,1m,5m,4h,1h,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.6052888805540116,602,190,True,0.001,0.0001,True,70,196,21,175,71,29,53.712880904586555,42.40492219886994,20,103,0.8701681390139195,0.5136785167623694,1.8392566799271723,2.0076162133010254,1.3915664072582792,3.279337871703122,1.5621908251242025
legacy_classic,3,33.33333333333333,-0.038630010065430646,0.6064309610170917,-2.5624790150347287,-0.05708309329750246,6.956521739130435,-2.6873050480299576,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,5m,3m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,434,232,True,0.001,0.0001,True,20,124,16,130,23,7,65.53866660393543,46.56913785546485,13,20,0.6,0.5941138755209503,2.0252841753056803,3.309959664085098,2.5135442665922794,0.8,0.9227993257264306
legacy_classic,3,33.33333333333333,-0.04480786934756669,0.5965843738100048,-2.687366309565917,-0.06773296961015834,6.967741935483871,-3.1220967029272275,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,5m,15m,1h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,541,232,True,0.001,0.0001,True,20,112,16,106,25,10,63.38052564453123,49.488572448756685,16,31,0.6264217885932888,0.5956094685464275,1.9192828360906247,3.137378792686424,2.688401550946438,0.8985869509037442,0.8565291857851047
feature_prob,1,0.0,-0.4110677584294768,0.0,-3931.236327456837,0.0,1440.0,-17758.127164153397,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,1m,15m,4h,1h,feature_prob,feature_prob,False,0.1954744296655509,0.2908599695903942,0.2790425281071049,0.1848632677437842,0.026879181900523817,0.11226649265450296,0.074326587366447,0.08020745521474468,0.228001231484091,0.690337065477298,0.610343950327052,1,1.1064006238886552,4.548208121169251,2.342635646320991,3.2033270526660154,1.776228561124426,0.5436202890317956,484,187,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
feature_prob,1,0.0,-0.5447522398901966,0.0,-4624.390363830669,0.0,1440.0,-23533.296763256494,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,15m,1h,15m,feature_prob,feature_prob,False,0.2273489849201706,0.1508957956588547,0.28146315901515795,0.07035140620031861,0.053397579558510974,0.04218524832709483,0.19874594203662138,0.2622466588138189,0.0837742246982047,0.6367270735770811,0.5455871936530573,3,1.6202389280434757,3.769694036410557,1.662210326329109,3.6614673874917276,2.2979017684683356,0.7204125451999723,163,293,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,1,0.0,-0.17872739695247064,0.0,-2727.30155319856,0.0,1440.0,-7721.023548346731,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,4h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.7372941359432004,281,82,True,0.001,0.0001,True,67,207,28,242,34,23,53.594968079763625,30.486625523301065,10,27,1.1231997000358587,0.5059665393797413,3.4313110779515954,2.3879893572360666,2.2255081163179673,2.685490912014073,0.980510805815291
legacy_classic,3,33.33333333333333,-0.023760951971851227,0.6959590614165818,-1.862146881238413,-0.04560876218886939,6.390532544378698,-1.5184513686153447,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,3m,1m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.11957165276273019,329,210,True,0.001,0.0001,True,64,188,70,180,124,27,52.353136312131895,32.91608763108852,24,84,0.7403960156484846,0.8298748904247355,3.05631355134984,1.6665661431537122,2.6173902902752846,1.5560380797669322,0.7380853231594378
legacy_classic,3,0.0,-0.6101577903468746,0.0,-15.466353838556012,-0.4383710487968421,6.486486486486486,-39.57780261709456,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,3m,4h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.2810072087192217,180,135,True,0.001,0.0001,True,20,170,50,232,97,17,62.45266024146438,32.04908094176878,22,114,0.9223357681367655,0.33242177953224256,1.3606244217506465,5.562409548343801,2.6224406344667432,3.346385848740665,2.23520134110077
legacy_classic,3,0.0,-0.8186604326912958,0.0,-17.8528390882802,-0.5873299051553085,6.945337620578778,-56.85873101650157,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,3m,3m,15m,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.916390529755161,497,117,True,0.001,0.0001,True,30,261,50,59,75,12,53.403474418437035,41.46303654564568,17,116,0.7404233313982246,0.7028695788695466,3.295020242773921,5.697650682870392,1.819175850862906,1.9292567634776034,0.9714111559843028
legacy_classic,3,0.0,-0.170620059674719,0.0,-11.364858896722504,-0.12259312022518798,6.390532544378698,-10.903530440751272,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,1m,4h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1566949560488108,329,147,True,0.001,0.0001,True,67,152,79,180,105,23,53.95819646766854,32.91608763108852,24,81,0.6,0.8931108767045711,2.7138169329650745,2.3715817148144733,2.807184980295165,1.5222874249873721,0.7380853231594378
legacy_classic,3,0.0,-0.1156074829711766,0.0,-10.860305561960525,-0.08306574318304971,6.390532544378698,-7.387933823010102,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,3m,3m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.11957165276273019,236,148,True,0.001,0.0001,True,63,168,70,192,124,25,52.353136312131895,35.66930868332059,24,99,0.6781008282249769,0.9274356727395291,3.05631355134984,1.5,3.0,1.258874489693637,0.7550817482522008
legacy_classic,2,0.0,-0.8538516082480273,0.0,-18.52925976140544,-0.4965763191925073,4.63768115942029,-59.39837274768885,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,3m,1h,1h,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.5530196060404275,99,303,True,0.001,0.0001,True,72,110,27,241,135,11,65.26072269185761,36.16509700227486,15,51,0.7478560536169905,0.24285362232422683,1.2875022362709934,1.6830274045544145,2.9390243244663417,2.731559461787021,2.3658152500659066
feature_prob,1,0.0,-0.7045525849189727,0.0,-5452.955152804872,0.0,1440.0,-30436.671668499617,BTC/USDT:USDT,BTCUSDT,60,10,60,1h,3m,15m,4h,1h,feature_prob,feature_prob,True,0.04088701783114845,0.0976153771399038,0.25324408548652055,0.15458095571923453,0.11752274585009483,0.12721270686232292,0.03930789084351875,0.1983610466840319,0.16349250143504873,0.7093809887764143,0.7066142339581524,1,2.4277323566542517,4.114958714456943,1.7249831871949797,2.0276615879770805,0.7678596700150364,0.9317419622377415,283,77,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
feature_prob,1,0.0,-0.28940598642531223,0.0,-3300.4200396152437,0.0,1440.0,-12502.338613573489,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,3m,3m,1h,5m,feature_prob,feature_prob,False,0.22066030097034955,0.12080788691054592,0.2934885606647294,0.15386512718392134,0.1239874996608456,0.18768257491563164,0.2508864176451452,0.1198513763405965,0.1634876748055555,0.6489510332085661,0.6385841608491911,2,0.9328724074651045,4.933971358200864,2.3858911372400957,1.0519037480375473,1.822087139422182,0.3827275741331373,295,313,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,3,0.0,-0.5309995492325166,0.0,-15.024406715988668,-0.37245039644399125,6.956521739130435,-36.93909907704463,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,1m,15m,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.594074604058016,672,234,True,0.001,0.0001,True,56,214,32,173,46,24,69.352936330398,37.751722032147,27,84,0.6521519827831894,0.3555299566983778,3.1166462010191616,2.529905165532098,1.9291372712780048,4.1710758153007506,2.052053181315623
legacy_classic,2,0.0,-0.5676585917497439,0.0,-15.352727982362605,-0.33128649286479805,4.260355029585799,-36.2764070467292,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,5m,15m,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.939825416572149,193,255,True,0.001,0.0001,True,38,298,77,250,31,29,52.71790204825922,36.94289319665248,26,143,0.7432881153658271,0.9425184101977601,3.3072072940570045,5.6349159821849355,1.8517847805962868,1.7400640559249747,0.5707438317629305
legacy_classic,2,0.0,-0.3757006623497803,0.0,-13.610295103461281,-0.21925952783202377,4.260355029585799,-24.00927309690904,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,1m,5m,1h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.6277899664259212,231,335,True,0.001,0.0001,True,53,247,58,104,80,11,53.77654949451528,31.544837687025655,19,118,0.9258049692925956,0.8384890619965996,3.3379041106456135,1.9530798641130498,2.800904552134945,3.0026268472375106,1.2829710707373616
legacy_classic,1,0.0,-0.044751411746122904,0.0,-2032.6360699036472,0.0,1440.0,-1933.2609874325094,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,3m,1m,4h,1h,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1534102110861444,329,246,True,0.001,0.0001,True,60,170,68,157,114,24,52.142835914944676,30.71324429671722,21,84,0.7403960156484846,0.835431380578478,2.85139884942809,1.9124635331965336,2.6173902902752846,1.5560380797669322,0.7380853231594378
legacy_classic,3,33.33333333333333,-0.01987172663658069,0.6959590614165818,-1.8232068771144494,-0.038143457194969366,6.390532544378698,-1.2699091578406594,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,3m,15m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,323,210,True,0.001,0.0001,True,62,188,71,175,124,29,52.353136312131895,32.526613931849305,23,72,0.7403960156484846,0.8298748904247355,3.05631355134984,1.8689184471682228,2.6173902902752846,1.8073204124074076,0.7380853231594378
legacy_classic,1,0.0,-0.8432713116123673,0.0,-6172.961750710125,0.0,1440.0,-36429.32066165427,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,3m,5m,4h,1h,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.9941422022188353,217,241,True,0.001,0.0001,True,40,240,30,196,106,25,68.6954825192277,26.695454545902322,23,23,1.0528552094300854,0.672789243118032,0.9805994096769302,3.039929701741099,1.7203797004033103,2.292460932684995,0.6800320087065483
feature_prob,1,0.0,-0.20873675293747412,0.0,-2882.150063980803,0.0,1440.0,-9017.427726898883,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,1m,1m,15m,15m,feature_prob,feature_prob,False,0.12653815477174352,0.11224952749337694,0.20242236560916205,0.03377614898650022,0.21198316017033245,0.14199954681088375,0.19531950214921512,0.34024083587559084,0.23318727175633377,0.6327660606843609,0.7145961123391361,1,1.826430525925276,3.944191528076273,2.336081693098229,1.810325729316095,1.3440030100119156,0.2760458139479597,526,265,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
feature_prob,1,0.0,-0.11114084363888274,0.0,-2376.1152742676068,0.0,1440.0,-4801.284445199734,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,5m,15m,5m,feature_prob,feature_prob,True,0.21321279311203306,0.09179598001713504,0.1806436792258339,0.2180189919658993,0.23076952779428447,0.1561881089579115,0.18415406145865848,0.07040874949531944,0.13342242998483872,0.6373605663248101,0.5340556015023867,3,1.5738518020903105,5.069961365801932,1.9465029594396626,1.649458850168294,0.5409118757273601,0.14697921766728023,237,264,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,6,16.666666666666664,-0.7049676706086397,0.27580498071198234,-18.228944134358095,-0.6331396648933507,13.2312404287902,-46.63798372173543,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,3m,1h,1h,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.29536054892187225,474,11,True,0.001,0.0001,True,46,232,14,160,54,17,61.72050343128606,39.263776027133716,18,38,0.8656528601807505,0.4251846077588456,1.5521122033099908,2.3443317853242345,1.74670804767608,2.36240638669203,0.7174424202610545
legacy_classic,3,0.0,-2.4115548531606548,0.0,-32.19539233175547,-1.7325941697968945,6.486486486486486,-156.4251796644749,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,1m,1m,15m,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.7794459744591867,628,85,True,0.001,0.0001,True,58,191,59,94,87,28,63.434079008549276,32.04879428928341,11,85,0.8853889138999066,0.39826500823856514,0.954886679300424,5.246948158542936,2.6556294560601343,3.7551265928123554,0.6993552700500105
legacy_classic,3,0.0,-1.019697263222844,0.0,-19.24631565264728,-0.7163072460888316,6.4767616191904045,-66.04336097635212,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,3m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.6144964223686249,408,114,True,0.001,0.0001,True,32,222,79,214,140,12,56.749921690405756,36.5308095420404,23,40,0.9819302203880229,0.7395348658782981,1.684723039329891,1.7581129205108845,1.3288103630025092,0.8297735628724278,1.9137025710329651
legacy_classic,1,0.0,-0.03387851296808127,0.0,-1976.2600897395014,0.0,1440.0,-1463.5517602211107,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,15m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.11170806108499909,323,239,True,0.001,0.0001,True,59,208,65,190,111,29,52.353136312131895,33.78054421552234,21,72,0.9503110116818413,0.9925125393227457,2.7426514393736645,2.722064286851769,2.6173902902752846,1.9110854883163915,0.7380853231594378
legacy_classic,3,0.0,-0.19612221433678065,0.0,-11.599576003135788,-0.14209045246461796,6.390532544378698,-12.533253933948112,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,3m,15m,4h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1985347775134625,262,210,True,0.001,0.0001,True,55,188,71,175,107,30,52.353136312131895,32.526613931849305,26,60,0.715703526133083,0.8992164992685626,3.05631355134984,1.8689184471682228,2.90611312264753,1.8073204124074076,0.5901870233770271
feature_prob,1,0.0,-0.2111050326989778,0.0,-2894.4295945442,0.0,1440.0,-9119.737412595841,BTC/USDT:USDT,BTCUSDT,60,10,60,1h,1m,1m,4h,1h,feature_prob,feature_prob,False,0.172376762861631,0.15775594326787148,0.2968298337718043,0.034911404271324636,0.042894973132761444,0.10818303037826336,0.20755197913838733,0.253317885210123,0.1947478495621869,0.6982192627409346,0.6120882839172312,1,1.5122856685822212,1.572152482181304,1.2586628727836153,2.4444184642452544,0.7035032261406424,0.27917776701909225,543,355,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
feature_prob,1,0.0,-0.2549483470999801,0.0,-3121.757179713397,0.0,1440.0,-11013.76859471914,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,3m,5m,4h,15m,feature_prob,feature_prob,True,0.13150593532920318,0.05524654398809514,0.09771593029101774,0.03210068383710854,0.18722249083824913,0.23587153930476806,0.28349309612001156,0.1530928776741209,0.17010822626829775,0.5506347028347074,0.6332779461570921,1,2.342817393632135,1.6335555462173992,1.3522213271386612,1.561724944175868,1.711445939033328,0.3371587561821569,290,82,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,2,0.0,-0.11056468537416012,0.0,-17.24387110344316,-0.05413161528858645,11.65991902834008,-19.337629182849057,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,3m,4h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.2215739542669991,533,221,True,0.001,0.0001,True,58,143,36,84,41,12,66.92842977165014,29.97754696669776,7,56,1.0634683588258869,0.7089626136480925,3.2658442836078176,2.6076732547262105,0.5414878543101547,2.2796182343901976,0.5533059470478976
legacy_classic,3,0.0,-0.8273679674923224,0.0,-17.464607196374992,-0.5812015896006402,6.4767616191904045,-53.58665096801849,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,3m,1m,4h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.916178426999983,190,232,True,0.001,0.0001,True,23,109,56,81,93,17,71.49308521704108,34.8356990168495,26,26,0.7324234368130068,0.7898318935268602,3.095720682490292,3.6662814897678078,2.6011948406326226,2.88321505998929,1.5298584640445712
legacy_classic,2,0.0,-0.09361920746775353,0.0,-11.060579729927642,-0.05464121931671424,4.324324324324324,-6.07259724115158,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,5m,15m,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1604896982776438,212,299,True,0.001,0.0001,True,64,284,48,200,41,13,52.69048419622898,31.617399571720064,30,115,0.800342676771249,0.41442475242222976,3.4248234157775226,2.6803302288146376,1.5795037122693587,1.9875830489049853,2.067995826476946
